465
1414
1381
1217
370
596
737
698
374
268
567
410
749
686
1347
1088
949
720
575
1005
645
1178
1761
2690
1299
463
1226
435
1463
952
1483
1192
629
428
1357
1526
1011
584
397
437
520
917
1398
1014
956
515
1563
